Id,Degree,Url,Leaning
452,4,newdemocrat.blogdrive.com,Left
505,4,philosophers-stone.blogspot.com,Left
517,4,polizeros.com,Left
518,4,pollsterseek.blogspot.com,Left
521,4,portapulpit.com,Left
550,4,red-harvest.blogspot.com,Left
572,4,rooksrant.com,Left
580,4,saveoursenate.blogspot.com,Left
597,4,shamelessantagonist.blogspot.com,Left
598,4,sharedthought.com/weblog,Left
613,4,someonetakethewheel.blogspot.com,Left
646,4,tesibria.typepad.com/democracy_is_coming,Left
649,4,the-goddess.org,Left
657,4,theblogwarrior.blogspot.com,Left
677,4,thewashingtonnote.com,Left
708,4,turnpikefeminist.com,Left
709,4,turnspit.com,Left
713,4,unodemocrats.com/blog,Left
766,4,achicknamedmarzi.com,Right
774,4,aldaron.modblog.com,Right
831,4,bidinotto.journalspace.com,Right
870,4,buckeyepundit.blogspot.com,Right
876,4,calpoly.edu/~doleary/blog.htm,Right
887,4,centinel.blogspot.com,Right
911,4,conservativeobserver.blogspot.com,Right
914,4,conservativepush.blogspot.com,Right
915,4,conservativeresponse.com,Right
1074,4,johnkerrymustlose.com,Right
1121,4,lt-smash.us,Right
1165,4,musicfromthebluelight.com/b,Right
1171,4,myechochamber.blogspot.com,Right
1201,4,ogresview.blogspot.com,Right
1205,4,opiniontimes.blogspot.com,Right
1234,4,politicaldogs.org,Right
1263,4,rabner.blogspot.com,Right
1268,4,ratherbiased.com/news,Right
1303,4,rightwingbob.com,Right
1307,4,rightwingthinking.blogspot.com,Right
1337,4,sgtstryker.com,Right
1342,4,shortfatcorporal.blogspot.com,Right
1378,4,sweetgrrrl.blogspot.com,Right
1388,4,tepid-observer.blogspot.com,Right
1418,4,thespoonsexperience.com,Right
5,3,750volts.blogspot.com,Left
12,3,adviceforlefty.blogspot.com,Left
19,3,alphapredator.com/wdtgw.htm,Left
34,3,andymatic.com,Left
45,3,arancaytar.blogspot.com,Left
64,3,barkingdingo.blogspot.com,Left
92,3,blogslut.com,Left
130,3,chepooka.com,Left
143,3,contrapositive.blogspot.com,Left
159,3,davidsirota.com,Left
244,3,grassrootsnation.com,Left
267,3,home.earthlink.net/~kevin.omeara,Left
287,3,insanepreschoolmom.blogspot.com,Left
301,3,jameswolcott.com,Left
309,3,jetage.blogspot.com,Left
311,3,jimgilliam.com,Left
312,3,jimtreacher.com,Left
321,3,journals.aol.com/breuvers/madashellnotgoingtotakeitanymore,Left
365,3,liberalthunderdome.blogspot.com,Left
379,3,loud-liberal.blogspot.com,Left
419,3,mickikrimmel.com/redcarpet,Left
439,3,nastyboys.blogspot.com,Left
446,3,needlenose.com,Left
466,3,nofearoffreedom.blogspot.com,Left
470,3,nosmallplans.com/rants,Left
494,3,parabasis.typepad.com,Left
496,3,pattymurray.com/blog.php,Left
507,3,phoblographer.com,Left
527,3,profgoose.blogspot.com,Left
540,3,question-dean.blogspot.com,Left
541,3,radgeek.com,Left
544,3,raedinthemiddle.blogspot.com,Left
553,3,republicoft.typepad.com,Left
564,3,riverbendblog.blogspot.com,Left
578,3,s88172659.onlinehome.us/spockosbrain.html,Left
622,3,stevecopy.blogharbor.com,Left
679,3,theworldaroundyou.com,Left
722,3,vocis.com/frank,Left
790,3,americankernel.com,Right
827,3,bensgtusmc.com,Right
840,3,bkennelly.com/vox,Right
841,3,blackmanforbush.blogspot.com,Right
850,3,bloghogger.blogspot.com,Right
896,3,claytoncorner.blogspot.com,Right
920,3,cptnwinky.com,Right
951,3,dilusionl.blogspot.com,Right
962,3,downtownlad.blogspot.com,Right
964,3,drumwaster.com,Right
970,3,eeg3.com,Right
1068,3,jg-spot.blogspot.com,Right
1069,3,jihadwatch.org,Right
1080,3,jperspective.com,Right
1095,3,la4israel.org/wordpress,Right
1116,3,livinginbabylon.blogspot.com,Right
1124,3,madanthony.org,Right
1176,3,nationalbird.net,Right
1186,3,neverwrongnever.blogspot.com,Right
1193,3,nicoladellarciprete.blogs.com,Right
1203,3,oldfashionedwhippersnapper.blogspot.com,Right
1213,3,palominas.blogspot.com,Right
1224,3,pennsylvanianinexile.blogspot.com,Right
1225,3,perryvsworld.blogspot.com,Right
1251,3,prolifeblogs.com,Right
1256,3,qoae.net,Right
1261,3,r21online.com,Right
1262,3,r2korn.blogdrive.com,Right
1273,3,rebrand-democrat.txfx.net,Right
1305,3,rightwingjournal.blogspot.com,Right
1306,3,rightwingnews.com,Right
1319,3,ron-james.com/blog,Right
1322,3,roughstock.blogspot.com,Right
1323,3,ryanshead.com,Right
1338,3,shadydowns.blogspot.com,Right
1354,3,smashingzero.blogspot.com,Right
1355,3,smellyduck.blogspot.com,Right
1361,3,southernrightwingextremist.blogspot.com,Right
1367,3,stan-istan.blogspot.com,Right
1368,3,stealthebandwagon.blogspot.com,Right
1379,3,swfwithattitude.blogspot.com,Right
1434,3,totels.com/bush04,Right
1450,3,unusualhabits.blogspot.com,Right
53,2,atease.blogspot.com,Left
66,2,battleground-wisconsin.blogspot.com,Left
69,2,bentcorner.blogspot.com,Left
76,2,blog.dennisfox.net,Left
77,2,blog.glinka.com,Left
110,2,browncross.com/usualsuspects,Left
152,2,dailyblatt.blogspot.com,Left
175,2,dems2000.net,Left
192,2,dolphinsdock.com/blog,Left
193,2,donkey2004.blogspot.com,Left
194,2,donspoliticalblog.blogspot.com,Left
203,2,elderbearden.blogspot.com,Left
222,2,fiercepoet.com,Left
239,2,global-equality.org/news/blog/index.shtml,Left
245,2,greaterdemocracy.org,Left
275,2,hugozoom.blogspot.com,Left
279,2,idiosyncratictendencies.com,Left
280,2,idlehandsmag.com/yellowdog04,Left
310,2,jewssansfrontieres.blogspot.com,Left
340,2,kurtkk.blogspot.com,Left
353,2,leftthought.blogspot.com,Left
355,2,leftwingnation.com,Left
356,2,lendmesomesugar.blogs.com/shut_up_already,Left
362,2,liberaleric.blogspot.com,Left
370,2,limericksavant.blogspot.com,Left
373,2,livejournal.com/users/hoptkov,Left
388,2,maggiespants.co.uk,Left
414,2,messengerpuppet.com/blog,Left
426,2,mixtersmix.blogspot.com,Left
537,2,punditician.blogspot.com,Left
549,2,realitybasednation.com,Left
601,2,shoegal.modblog.com,Left
625,2,stevemacek.blogspot.com,Left
643,2,tallone.org,Left
653,2,theangryliberal.blogspot.com,Left
671,2,therogueangel.com/blog,Left
680,2,thewritewing.blogspot.com,Left
684,2,thinkingrocks.blogspot.com,Left
687,2,thismodernworld.com,Left
704,2,trueconservative.typepad.com,Left
732,2,weblogs.bakshi.us/redskunk,Left
761,2,absurd-canadian.blogspot.com,Right
771,2,alamodispatches.blogspot.com,Right
792,2,americanthinker.com,Right
797,2,amradio.blogspot.com,Right
802,2,anncoulter.org,Right
804,2,anothervrwc.blogspot.com,Right
820,2,batr.net,Right
854,2,blogsagainsthillary.com,Right
894,2,civilcommotion.com,Right
903,2,conservativeblogger.com,Right
931,2,dadougster.blogspot.com,Right
960,2,dogwooddreams.com/serendipity,Right
984,2,firstdownpolitics.com,Right
991,2,fringeblog.com,Right
1006,2,gopandcollege.blogspot.com,Right
1023,2,heavylifting.blogspot.com,Right
1025,2,henerd.com,Right
1060,2,itscomedowntothis.blogspot.com,Right
1070,2,jlynnsmith30.blogspot.com,Right
1071,2,joatmoaf.typepad.com/i_love_jet_noise,Right
1078,2,journals.aol.com/lily990016/pissoffliberals,Right
1084,2,justalkin.us,Right
1087,2,keithy1028.bravejournal.com,Right
1090,2,kevincourser.blogspot.com,Right
1114,2,littletinylies.com,Right
1119,2,loosecoin.blogspot.com,Right
1129,2,mantic.squarespace.com,Right
1175,2,nashvilletruth.blogspot.com,Right
1183,2,neoconswatch.blogspot.com,Right
1189,2,newsjungle.blogspot.com,Right
1198,2,o4tom.blogspot.com,Right
1204,2,onthewire.blogspot.com,Right
1219,2,patriotblog.com,Right
1242,2,poorjustin.blogspot.com,Right
1267,2,rant.st,Right
1302,2,rightwingbastardo.blogspot.com,Right
1314,2,robertp17.blogspot.com,Right
1316,2,rockpaperscissors.blogs.com,Right
1341,2,sharpeblog.cybercatholics.com,Right
1350,2,slipofthepen.blogspot.com,Right
1356,2,sneakeasysjoint.com,Right
1365,2,spydrzweb.blogspot.com,Right
1398,2,thedispatch.blogspot.com,Right
1415,2,therinsecycle.com,Right
1416,2,therostra.blogspot.com,Right
1440,2,tseytlin.blogspot.com,Right
1469,2,watdanook.blogspot.com,Right
1484,2,xanga.com/lockjawtheogre,Right
1485,2,xtremerightwing.net,Right
6,1,95theses.blogspot.com,Left
11,1,adamtalib.blogspot.com,Left
17,1,allanjenkins.typepad.com,Left
26,1,americanmuslim.blogs.com,Left
33,1,andifeelfine.blogspot.com,Left
38,1,angryhomo.blogspot.com,Left
47,1,arkansastonight.com,Left
65,1,bartcop.com,Left
97,1,blueoregon.com,Left
116,1,bushlies.net/pages/10/index.htm,Left
128,1,charleypatton.blogspot.com,Left
129,1,charlineandjamie.com/dotnetweb01a/blogdisplay.aspx?logname=jamie&#38;logcatid=48,Left
141,1,conniptions.net,Left
158,1,dashnier.blogspot.com,Left
166,1,delraysteve.com/blog,Left
173,1,democratvoice.org,Left
182,1,digital-democrat.blogspot.com,Left
184,1,digitaljay.blogspot.com,Left
198,1,duckdaotsu.blogspot.com,Left
201,1,eastbaykerry.com,Left
208,1,eltcamerica.blogspot.com,Left
212,1,endthenightmare.blogspot.com,Left
216,1,estropundit.blogspot.com,Left
225,1,forewarned.blogspot.com,Left
230,1,fuckthisblog.blogspot.com,Left
235,1,garbage-house.com,Left
255,1,hellskitchennyc.blogspot.com,Left
269,1,homepage.mac.com/elisa_camahort/iblog,Left
284,1,ilovecynics.com,Left
308,1,jeremybrendan.blogspot.com,Left
325,1,julietterossant.com/superchefblog/superchefblog.html,Left
327,1,justmark.com,Left
329,1,karmicsoup.blogspot.com,Left
338,1,kippsblog.com,Left
358,1,leonards-digest.blogspot.com,Left
364,1,liberalreview.blogspot.com,Left
380,1,loveamericahatebush.com,Left
382,1,ltobs.blogspot.com,Left
400,1,massachusetts-liberal.com,Left
401,1,mathewgross.com,Left
403,1,matthewyglesias.com,Left
424,1,misschin.bloggage.com,Left
437,1,myleftthoughts.blogspot.com,Left
445,1,nebursworld.blogspot.com,Left
450,1,netweed.com/postmodernanarchist,Left
474,1,nycitystoop.com,Left
487,1,openeyesmemo.com,Left
491,1,pacdaily.com,Left
500,1,pennywit.com/drupal,Left
502,1,peskytherat.com/pesky,Left
506,1,philvbblog.blogspot.com,Left
509,1,planetdave.com/blogs.php3?mid=1,Left
516,1,politicswithrichard.blogspot.com,Left
534,1,proponentofreason.blogspot.com,Left
543,1,radio.weblogs.com/0131587/categories/flush,Left
551,1,religiousleft.blogspot.com,Left
554,1,resistoppression.blogspot.com,Left
584,1,schadelmann.com,Left
588,1,scripting.com,Left
603,1,shrillblog.blogspot.com,Left
616,1,spacedog26.blogspot.com,Left
624,1,steveguy.me.uk,Left
628,1,stitt.blogspot.com,Left
670,1,theradiomansays.blogspot.com,Left
674,1,thesnooter.blogspot.com,Left
689,1,thunewatch.squarespace.com,Left
696,1,tomherod.blogspot.com,Left
701,1,translucence.org,Left
705,1,truedemocrat.blogspot.com,Left
716,1,urbanecoinc.com/wordpress1,Left
720,1,vernsblog.thegillfamily.us:8180,Left
740,1,woneffe.typepad.com,Left
744,1,wpblog.ohpinion.com,Left
745,1,wsrblood.typepad.com/wiserblog,Left
757,1,yoder.ru,Left
776,1,alexpelan.blogspot.com,Right
810,1,asmallvictory.net,Right
812,1,astrosoup.blogspot.com,Right
821,1,batr.org/commentary.html,Right
833,1,bigfatroid.blogspot.com,Right
846,1,blog.nam.org,Right
858,1,blubberhollow.com/blog,Right
862,1,bobhayes.net,Right
863,1,boottotheskull.com,Right
884,1,cecile.squarespace.com,Right
890,1,charlesking.blogspot.com,Right
898,1,cmillertime.blogspot.com,Right
908,1,conservativeeyes.blogspot.com,Right
912,1,conservativepolitics.blogspot.com,Right
926,1,cybermenace.blogspot.com,Right
958,1,dizzy-girl.net/index.php,Right
1014,1,grownups.blogspot.com,Right
1018,1,hasidicgentile.org,Right
1079,1,journals.aol.com/mark24609/myblog,Right
1102,1,laughatliberals.com,Right
1159,1,moorewatch.com,Right
1169,1,mycatharsis.com,Right
1188,1,newsbloggers.blogspot.com,Right
1196,1,nonboxthinking.blogspot.com,Right
1206,1,opiniontimes.com,Right
1208,1,orthogonian.blogspot.com,Right
1240,1,politicalvicesquad.blogspot.com,Right
1247,1,powervacuum.org,Right
1259,1,quimundus.modblog.com,Right
1260,1,quimundus.squarespace.com,Right
1279,1,reggiescorner.blogspot.com,Right
1289,1,revone.net/jarhead,Right
1291,1,richmar.blogspot.com,Right
1293,1,right-thinking.com,Right
1330,1,scrappleface.com,Right
1340,1,shallows.blogspot.com,Right
1349,1,slingsnarrows.erudite-absurdity.com,Right
1385,1,techtrend.com/blog/taranicole,Right
1393,1,thebloghill.blogspot.com,Right
1397,1,thedailygoodnews.com,Right
1405,1,themeofabsence.com,Right
1433,1,toneofvoice.blogspot.com,Right
1442,1,tuckereskew.typepad.com,Right
1455,1,victorhanson.com,Right
1468,1,watchandwait.blogspot.com,Right
1481,1,writehouse.us,Right
1486,1,youngconservative.blogspot.com,Right
1488,1,zeke01.blogspot.com,Right
1490,1,zeph1z.tripod.com/blog,Right
