Id,Degree,Url,Leaning
1072,2,joepublicus.blogspot.com,Right
1075,2,johnnbrown.blogspot.com,Right
1076,2,jokerstotheright.blogspot.com,Right
1082,2,jrogg.blogspot.com,Right
1097,2,lahargis.blogspot.com,Right
1099,2,larsonreport.com,Right
1102,2,laughatliberals.com,Right
1109,2,libertarianjackass.blogspot.com,Right
1116,2,livinginbabylon.blogspot.com,Right
1136,2,martydee.com/poligov,Right
1145,2,meckz.net,Right
1165,2,musicfromthebluelight.com/b,Right
1190,2,newsnik.com,Right
1194,2,noguru.tblog.com,Right
1206,2,opiniontimes.com,Right
1226,2,philomathean.blogs.com,Right
1253,2,prosandcons.us,Right
1257,2,quante.blogspot.com,Right
1280,2,regimechangeiran.com,Right
1305,2,rightwingjournal.blogspot.com,Right
1322,2,roughstock.blogspot.com,Right
1340,2,shallows.blogspot.com,Right
1378,2,sweetgrrrl.blogspot.com,Right
1391,2,the-torch.com,Right
1396,2,thecrankfiles.blogspot.com,Right
1404,2,theliberalslies.blogspot.com,Right
1419,2,thetarpit.blogspot.com,Right
1433,2,toneofvoice.blogspot.com,Right
1442,2,tuckereskew.typepad.com,Right
1446,2,unconventionalwisdom.typepad.com,Right
1468,2,watchandwait.blogspot.com,Right
1469,2,watdanook.blogspot.com,Right
1470,2,web.utk.edu/~agroves,Right
1486,2,youngconservative.blogspot.com,Right
5,1,750volts.blogspot.com,Left
7,1,abbadabbaduo.blogspot.com,Left
10,1,ackackack.com,Left
12,1,adviceforlefty.blogspot.com,Left
17,1,allanjenkins.typepad.com,Left
19,1,alphapredator.com/wdtgw.htm,Left
30,1,amliberal.com/blog,Left
32,1,anarchyxero.robfindlay.org,Left
44,1,anywhichway.net,Left
51,1,askhoudari.blogspot.com,Left
52,1,astroturf.uni.cc,Left
59,1,b-patton.blogspot.com,Left
76,1,blog.dennisfox.net,Left
83,1,blog01.kintera.com/emilysblog,Left
92,1,blogslut.com,Left
98,1,bluestateredstate.blogspot.com,Left
104,1,bowles2004.com/weblog,Left
106,1,bradcarson.com/blog,Left
110,1,browncross.com/usualsuspects,Left
113,1,btcnews.com/btcnews,Left
124,1,cemonitor.blogspot.com,Left
128,1,charleypatton.blogspot.com,Left
138,1,cleancutkid.com,Left
151,1,crooksandliars.com,Left
158,1,dashnier.blogspot.com,Left
171,1,democratreport.blogspot.com,Left
178,1,denisdekat.com,Left
188,1,diypolitics.blogdrive.com,Left
190,1,dogfight04.typepad.com,Left
193,1,donkey2004.blogspot.com,Left
203,1,elderbearden.blogspot.com,Left
215,1,ergio.blogspot.com,Left
222,1,fiercepoet.com,Left
223,1,flagrancy.net,Left
252,1,hategun.com,Left
253,1,hellafaded.blogspot.com,Left
267,1,home.earthlink.net/~kevin.omeara,Left
269,1,homepage.mac.com/elisa_camahort/iblog,Left
272,1,hotflashesfromthecampaigntrail.blogspot.com,Left
280,1,idlehandsmag.com/yellowdog04,Left
281,1,iflipflop.com,Left
287,1,insanepreschoolmom.blogspot.com,Left
291,1,irregulartimes.com/blogger.html,Left
303,1,janm.blogspot.com,Left
307,1,jdeeth.blogspot.com,Left
321,1,journals.aol.com/breuvers/madashellnotgoingtotakeitanymore,Left
353,1,leftthought.blogspot.com,Left
354,1,lefttimes.com,Left
357,1,lennonreport.blogspot.com,Left
370,1,limericksavant.blogspot.com,Left
380,1,loveamericahatebush.com,Left
381,1,lowrentrat.blogdrive.com,Left
384,1,ludovicspeaks.typepad.com,Left
392,1,margieburns.com,Left
397,1,markwarnerforpresident2008.blogspot.com,Left
406,1,mayflowerhill.blogspot.com,Left
407,1,mcwil.blogspot.com,Left
408,1,meanspirit.blogspot.com,Left
411,1,mediaprima.com/nv1962,Left
444,1,nearouterheaven.blogspot.com,Left
448,1,nerofiddled.blogspot.com,Left
450,1,netweed.com/postmodernanarchist,Left
451,1,newappeal.blogspot.com,Left
462,1,njfordemocracy.org,Left
487,1,openeyesmemo.com,Left
491,1,pacdaily.com,Left
494,1,parabasis.typepad.com,Left
497,1,paulchasman.com,Left
505,1,philosophers-stone.blogspot.com,Left
507,1,phoblographer.com,Left
523,1,praguewriter.typepad.com,Left
534,1,proponentofreason.blogspot.com,Left
538,1,purplestates.blogspot.com,Left
542,1,radikal_papi.pitas.com,Left
554,1,resistoppression.blogspot.com,Left
580,1,saveoursenate.blogspot.com,Left
583,1,sccdp.org/blog.php,Left
590,1,seeingtheforest.com,Left
598,1,sharedthought.com/weblog,Left
619,1,stalinism.com/shot-by-both-sides,Left
632,1,strangesemantics.blogspot.com,Left
647,1,thatcoloredfellasweblog.bloghorn.com,Left
651,1,theaggpro.blogspot.com,Left
654,1,theantibush.org,Left
655,1,theapologist.blogspot.com,Left
666,1,thelonedem.com,Left
667,1,thelucideye.blogspot.com,Left
674,1,thesnooter.blogspot.com,Left
680,1,thewritewing.blogspot.com,Left
682,1,thingsasitis.net,Left
684,1,thinkingrocks.blogspot.com,Left
689,1,thunewatch.squarespace.com,Left
690,1,tinylittledots.com,Left
700,1,trainorphans.org,Left
708,1,turnpikefeminist.com,Left
717,1,usademocrazy.blogspot.com,Left
720,1,vernsblog.thegillfamily.us:8180,Left
721,1,virginiaprogressive.blogspot.com,Left
738,1,winnegar.blog-city.com,Left
747,1,wtpm.blogspot.com,Left
755,1,yarsrevenge.blogspot.com,Left
758,1,younglibs.com,Left
776,1,alexpelan.blogspot.com,Right
780,1,allthingsmark.com,Right
794,1,americanworldview.tripod.com/weltansblog,Right
799,1,andrightlyso.blogspot.com,Right
800,1,angrychineseblogger.blog-city.com,Right
808,1,arkanssouri.blogspot.com,Right
809,1,armchairgeneralist.typepad.com,Right
812,1,astrosoup.blogspot.com,Right
834,1,bigjourney.blogspot.com,Right
840,1,bkennelly.com/vox,Right
848,1,blog.so-amazing.net,Right
852,1,blogodob.blogspot.com,Right
857,1,blogspirator.blogspot.com,Right
859,1,blue6golf.blogspot.com,Right
861,1,bluestates.blogspot.com,Right
863,1,boottotheskull.com,Right
864,1,borgardblog.blogspot.com,Right
868,1,brianscott.blogspot.com,Right
870,1,buckeyepundit.blogspot.com,Right
875,1,calirep.blogspot.com,Right
876,1,calpoly.edu/~doleary/blog.htm,Right
887,1,centinel.blogspot.com,Right
891,1,chiefsblog.blogspot.com,Right
910,1,conservativenation.us,Right
911,1,conservativeobserver.blogspot.com,Right
915,1,conservativeresponse.com,Right
918,1,conservativezone.blogspot.com,Right
921,1,crankybastard.blogspot.com,Right
926,1,cybermenace.blogspot.com,Right
939,1,datingrepublicans.com,Right
940,1,deadcantrant.com/blog,Right
942,1,deansjournal.blogspot.com,Right
960,1,dogwooddreams.com/serendipity,Right
970,1,eeg3.com,Right
975,1,emilythedog.blogspot.com,Right
987,1,franklog.com,Right
992,1,fritzs-thoughts.blogspot.com,Right
1006,1,gopandcollege.blogspot.com,Right
1017,1,happyhomeschooler.blog-city.com,Right
1020,1,headland.blogspot.com,Right
1030,1,hobsonschoice.us,Right
1046,1,imprescindibile.ilcannocchiale.it,Right
1057,1,isdl.blogspot.com,Right
1058,1,isdl.weblogs.us,Right
1060,1,itscomedowntothis.blogspot.com,Right
1077,1,joshferguson.blogspot.com,Right
1084,1,justalkin.us,Right
1087,1,keithy1028.bravejournal.com,Right
1089,1,kenshepherd.blogspot.com,Right
1090,1,kevincourser.blogspot.com,Right
1106,1,leftcoastconservative.blogspot.com,Right
1129,1,mantic.squarespace.com,Right
1131,1,markheimonen.blogspot.com,Right
1149,1,metallicity.com/mb.asp,Right
1157,1,mindspring.com/~gsb3/blogger.html,Right
1160,1,mostlycajun.com,Right
1169,1,mycatharsis.com,Right
1175,1,nashvilletruth.blogspot.com,Right
1178,1,nationalnewsregister.com/modules/wordpress,Right
1182,1,neoconservatives.blogspot.com,Right
1183,1,neoconswatch.blogspot.com,Right
1186,1,neverwrongnever.blogspot.com,Right
1188,1,newsbloggers.blogspot.com,Right
1198,1,o4tom.blogspot.com,Right
1203,1,oldfashionedwhippersnapper.blogspot.com,Right
1213,1,palominas.blogspot.com,Right
1225,1,perryvsworld.blogspot.com,Right
1233,1,politicalanimals.blogspot.com,Right
1242,1,poorjustin.blogspot.com,Right
1249,1,presidentreagan.info/discussion,Right
1252,1,propagandamachine.blogspot.com,Right
1262,1,r2korn.blogdrive.com,Right
1265,1,raincrossblog.com,Right
1276,1,rednyc.blogspot.com,Right
1279,1,reggiescorner.blogspot.com,Right
1281,1,renpro.kwcom.net,Right
1288,1,retiredwarrant.blogdrive.com,Right
1297,1,rightperspective.net,Right
1300,1,rightstate.blogspot.com,Right
1304,1,rightwingdude.squarespace.com,Right
1307,1,rightwingthinking.blogspot.com,Right
1315,1,rockpaperscissor.blogspot.com,Right
1331,1,scrawlville.com,Right
1332,1,sebourn.com/weblog,Right
1333,1,section-31.blogspot.com,Right
1336,1,selfish-souls.com/blog,Right
1343,1,sickofliberals.blogspot.com,Right
1345,1,sistertoldjah.com,Right
1353,1,smarthomeschool.com,Right
1366,1,squiggler.braveblog.com,Right
1367,1,stan-istan.blogspot.com,Right
1368,1,stealthebandwagon.blogspot.com,Right
1377,1,summation.net,Right
1379,1,swfwithattitude.blogspot.com,Right
1383,1,talkshowamerica.blogspot.com,Right
1385,1,techtrend.com/blog/taranicole,Right
1393,1,thebloghill.blogspot.com,Right
1403,1,thelastword.blogdrive.com,Right
1407,1,thenudnikfile.blogspot.com,Right
1412,1,therightblog.blogspot.com,Right
1415,1,therinsecycle.com,Right
1416,1,therostra.blogspot.com,Right
1428,1,thomaswharry.com,Right
1448,1,underscorebleach.net/content/jotsheet,Right
1449,1,unfetteredmusings.blogspot.com,Right
1451,1,usdlaw.blogspot.com,Right
1467,1,warriorscreed.000k3.com,Right
1473,1,wholewheatblogger.com,Right
1474,1,wildweasel.blog-city.com,Right
1485,1,xtremerightwing.net,Right
